"","X.1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X1","X2"
"1763",2690,"MSTRG.19696|RAB3A",3810.49210859535,-1.18109089722267,0.27757811144372,-4.25498570863408,2.09062367983633e-05,0.000343530661323886,"MSTRG.19696","RAB3A"
"1765",2693,"MSTRG.15985|P2RX5",161.593222735782,-1.10732581760639,0.260353174613569,-4.2531681023285,2.10767234183773e-05,0.000345844664483568,"MSTRG.15985","P2RX5"
"1776",2713,"MSTRG.36340|SLC26A4-AS1",253.841947437634,-1.71868526745915,0.404838230204722,-4.24536305919041,2.18239762506151e-05,0.000355570732852816,"MSTRG.36340","SLC26A4-AS1"
"1779",2724,"MSTRG.3641|DUSP5P1",6.03827394545053,-1.56277509090122,0.368490299209512,-4.24102098278759,2.22505332351217e-05,0.000361056560227185,"MSTRG.3641","DUSP5P1"
"1783",2732,"MSTRG.34142|LIN28B-AS1",20.0285101455828,-1.55995043626096,0.368111065992019,-4.23771676642499,2.25804373453687e-05,0.000365336929553436,"MSTRG.34142","LIN28B-AS1"
"1787",2736,"MSTRG.17946|SLC26A11",63.3343933729923,-2.43786547411718,0.575449397180767,-4.23645499684375,2.2707640711133e-05,0.000366857870874818,"MSTRG.17946","SLC26A11"
"1789",2739,"MSTRG.8076|GPR162",623.674264028191,-1.13198599675892,0.267275702208108,-4.23527461496491,2.28272562640546e-05,0.000368386411604141,"MSTRG.8076","GPR162"
"1791",2741,"MSTRG.15346|SMPD3",157.85017714039,-2.11634397127241,0.499743516020241,-4.23486029018673,2.28693844087826e-05,0.000368743089138613,"MSTRG.15346","SMPD3"
"1794",2744,"MSTRG.34976|PRKAR1B",2361.70773062412,-1.8102142190204,0.427610443488111,-4.23332555737903,2.30260801110128e-05,0.000370917927502546,"MSTRG.34976","PRKAR1B"
"1798",2753,"MSTRG.267|CLSTN1",5191.33097478065,-1.72718091072387,0.40837098855886,-4.22944077594514,2.3427294053257e-05,0.000376147203684005,"MSTRG.267","CLSTN1"
"1802",2758,"MSTRG.21138|EIPR1-IT1",3.12331684174402,-1.76680481775802,0.4179796809083,-4.22701126025702,2.36815820978634e-05,0.000379540714970906,"MSTRG.21138","EIPR1-IT1"
"1811",2772,"MSTRG.26760|PLCL2",368.68885936411,-1.15653040313499,0.274059051061025,-4.22000440655932,2.4429754331438e-05,0.000389554112899791,"MSTRG.26760","PLCL2"
"1812",2773,"ENSG00000279908",9.23866984656025,-1.57207052970926,0.372550740454608,-4.21974877245157,2.44574709425409e-05,0.000389783922516485,"ENSG00000279908","ENSG00000279908"
"1815",2779,"MSTRG.22535|LINC01885",25.6422340486327,-1.46665442471771,0.347861105973645,-4.21620698471771,2.48445739779162e-05,0.000395170874045286,"MSTRG.22535","LINC01885"
"1821",2793,"MSTRG.28475|SLC7A14",866.543929563956,-1.06814241755314,0.25368040460418,-4.21058307290141,2.54712438754712e-05,0.000402998430198124,"MSTRG.28475","SLC7A14"
"1822",2795,"MSTRG.32540|SLIT3",661.644098153329,-1.85066182574772,0.439563919066275,-4.21022232597913,2.55119506788423e-05,0.000403463056853734,"MSTRG.32540","SLIT3"
"1838",2823,"MSTRG.4707|ATOH7",62.5953734568345,-1.19297691143623,0.2842677002168,-4.19666712231601,2.70871601678408e-05,0.000424125630088168,"MSTRG.4707","ATOH7"
"1840",2826,"MSTRG.13457|CYP1A1",21.8921793848321,-1.8936999093349,0.451487206834475,-4.194360063073,2.7364301996657e-05,0.000427967590806579,"MSTRG.13457","CYP1A1"
"1842",2830,"MSTRG.16149|EFNB3",895.122342578234,-1.23765264923184,0.295123506615756,-4.19367695723144,2.74468779428985e-05,0.000428695017255124,"MSTRG.16149","EFNB3"
"1843",2832,"MSTRG.11683|KCNH5",218.622113189311,-1.39658793314833,0.333108064036478,-4.19259718970776,2.75778870072779e-05,0.000430437062675034,"MSTRG.11683","KCNH5"
"1846",2837,"MSTRG.12823|ITPKA",366.941823374791,-1.39320096202097,0.332485465040533,-4.19026125503299,2.78633452074388e-05,0.000434126043306031,"MSTRG.12823","ITPKA"
"1849",2844,"ENSG00000223711",6.71424008044269,-1.57206259847869,0.375379276047591,-4.18793124391711,2.81508766711786e-05,0.000437526389106693,"ENSG00000223711","ENSG00000223711"
"1850",2845,"MSTRG.17374|HLF",1613.62803930544,-1.04785246786987,0.250219288817973,-4.1877365762643,2.81750265963875e-05,0.000437747812166439,"MSTRG.17374","HLF"
"1856",2858,"MSTRG.25748|RIMBP3C",8.85026643582168,-1.00343241042296,0.240032568212949,-4.18040109262485,2.90995363055644e-05,0.000449785879382545,"MSTRG.25748","RIMBP3C"
"1859",2863,"MSTRG.5397|ADRA2A",107.828096161918,-1.11628093705496,0.26707628617325,-4.17963329148153,2.9197954258868e-05,0.000450788674170619,"MSTRG.5397","ADRA2A"
"1874",2887,"MSTRG.39379|FOXD4L5",8.54811802574506,-1.34728536720476,0.323181384129171,-4.16882108118662,3.061792136045e-05,0.000468781905082996,"MSTRG.39379","FOXD4L5"
"1876",2894,"MSTRG.3614|OBSCN-AS1",10.9346989127813,-3.21600891686903,0.771737969434798,-4.16722909101434,3.08324598775832e-05,0.000470924807017599,"MSTRG.3614","OBSCN-AS1"
"1878",2896,"MSTRG.38589|KCNK9",112.528108586934,-1.28404616143968,0.308246302743314,-4.16564983914486,3.10466926685039e-05,0.000473869443830528,"MSTRG.38589","KCNK9"
"1881",2899,"MSTRG.30939|CDH12",84.5554234969889,-1.47388807600722,0.353875896760366,-4.16498577467481,3.11371978631693e-05,0.000474759027232773,"MSTRG.30939","CDH12"
"1888",2911,"MSTRG.33495|GRM4",147.57214065077,-1.24018826773964,0.298205812898027,-4.15883330940879,3.19877215714153e-05,0.000485716684609996,"MSTRG.33495","GRM4"
"1889",2914,"MSTRG.16860|EPOP",273.477675522006,-1.41098105998913,0.339376616536574,-4.15756711345808,3.21654795377871e-05,0.000487846382829734,"MSTRG.16860","EPOP"
"1893",2919,"MSTRG.15858|DOC2B",1662.18947496048,-1.05251937985549,0.253206208083667,-4.15676767098735,3.22781940937643e-05,0.000488784081991288,"MSTRG.15858","DOC2B"
"1901",2932,"MSTRG.36702|AGK",316.406204731852,-1.56980729091636,0.378173461591102,-4.15102446457152,3.30990379774312e-05,0.00049873271182052,"MSTRG.36702","AGK"
